Luke Hornby, 00:16:16
Andrew Pickford, 00:17:17
James Pattison, 00:17:36
Rich Evans, 00:18:01
Becky Hansen, 00:18:06
Matthew Allen, 00:18:48
Dan Martell, 00:19:12
Richard Evans, 00:19:18
Lora Blann, 00:19:37
John Coxon, 00:19:47
Mark Newton, 00:20:17
David Ainsworth, 00:20:26
Peter Waterson, 00:20:29
Ruth Tidd, 00:20:31
Tom Moseley, 00:20:56
Richard Hill, 00:22:16
Duncan Dickinson, 00:22:33
Mark Brett, 00:23:00
Damian Utton, 00:23:47
David Vaughan, 00:23:52
Katie Livermore, 00:25:05
